date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:56:11	84351/84351	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:21%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_1_df0266fb-bb33-42a4-8397-5824a62b3f49.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_1_df0266fb-bb33-42a4-8397-5824a62b3f495c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:11%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_3_1bf86448-195b-4e80-be70-6c51b063679f.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_3_1bf86448-195b-4e80-be70-6c51b063679f5c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:13	78433/78433	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:22%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_2_1d343bb3-b2a8-4dbe-904e-12333342b7dc.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_2_1d343bb3-b2a8-4dbe-904e-12333342b7dc5c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:13%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_4_b0ef2d7c-90bc-45ab-b48b-d2e4f32ba723.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_4_b0ef2d7c-90bc-45ab-b48b-d2e4f32ba7235c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:15	79864/79864	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:24%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_3_1bf86448-195b-4e80-be70-6c51b063679f.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_3_1bf86448-195b-4e80-be70-6c51b063679f5c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:17	70511/70511	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:26%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_4_b0ef2d7c-90bc-45ab-b48b-d2e4f32ba723.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_4_b0ef2d7c-90bc-45ab-b48b-d2e4f32ba7235c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:15%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_5_2ad88093-b33c-4762-8a33-8505ecc75f46.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_5_2ad88093-b33c-4762-8a33-8505ecc75f465c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:17%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_6_dfd11278-1858-4d7d-8c73-907b01eba19f.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_6_dfd11278-1858-4d7d-8c73-907b01eba19f5c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:19	83543/83543	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:28%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_5_2ad88093-b33c-4762-8a33-8505ecc75f46.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_5_2ad88093-b33c-4762-8a33-8505ecc75f465c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:19%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_7_1efb5c42-e76e-4181-92d8-6b425296496d.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_7_1efb5c42-e76e-4181-92d8-6b425296496d5c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:21	84956/84956	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:30%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_6_dfd11278-1858-4d7d-8c73-907b01eba19f.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_6_dfd11278-1858-4d7d-8c73-907b01eba19f5c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:23	68377/68377	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:32%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_7_1efb5c42-e76e-4181-92d8-6b425296496d.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_7_1efb5c42-e76e-4181-92d8-6b425296496d5c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:21%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_8_94443740-d4c4-40c2-bb7a-cc5d99743c04.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_8_94443740-d4c4-40c2-bb7a-cc5d99743c045c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:23%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_9_cc6fff85-a551-4aa2-9b1b-264f838d81ca.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_9_cc6fff85-a551-4aa2-9b1b-264f838d81ca5c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:24	105094/105094	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:34%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_8_94443740-d4c4-40c2-bb7a-cc5d99743c04.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_8_94443740-d4c4-40c2-bb7a-cc5d99743c045c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:24%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_10_87e132ec-2c74-4989-8d80-2b65255191ac.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_10_87e132ec-2c74-4989-8d80-2b65255191ac5c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:26	82579/82579	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:36%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_9_cc6fff85-a551-4aa2-9b1b-264f838d81ca.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_9_cc6fff85-a551-4aa2-9b1b-264f838d81ca5c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:28	823/823	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2020%20Nov%202024%2014:56:28%20GMT	http://pinterest.com/pin/create/button/?url=https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins&media=http://teeperfect.myshopify.com/cdn/shop/products/front_12_64129f1c-cd6f-48d3-9646-f0ba35bec8b4_1024x1024.jpg?v=1484388388&description=Buffalo%20-%20It's%20Where%20My%20Story%20Begins	C:/Users/mouwa/Documents/WEB%20template/store/pinterest.com/pin/create/button/indexc816.html	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:28%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_7_e6eae851-511f-47d9-bd46-9c933336399f_grande.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_7_e6eae851-511f-47d9-bd46-9c933336399f_grandeb867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:28	84855/84855	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:38%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_10_87e132ec-2c74-4989-8d80-2b65255191ac.jpg?v=1484388388	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_10_87e132ec-2c74-4989-8d80-2b65255191ac5c81.jpg	(from https://teeperfect.myshopify.com/products/buffalo-its-where-my-story-begins)
15:56:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:29%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_1_1af036c1-402c-4e77-962d-59c7491dc3a9_grande.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_1_1af036c1-402c-4e77-962d-59c7491dc3a9_grandeb867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:29	52183/52183	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:41%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_7_e6eae851-511f-47d9-bd46-9c933336399f_grande.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_7_e6eae851-511f-47d9-bd46-9c933336399f_grandeb867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:29	49571/49571	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:42%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_1_1af036c1-402c-4e77-962d-59c7491dc3a9_grande.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_1_1af036c1-402c-4e77-962d-59c7491dc3a9_grandeb867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:29	12128/12128	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:43%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_07c9f49f-3404-4528-a2a2-5d56ae16746f_medium.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_07c9f49f-3404-4528-a2a2-5d56ae16746f_mediumb867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:30%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_07c9f49f-3404-4528-a2a2-5d56ae16746f.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_07c9f49f-3404-4528-a2a2-5d56ae16746fb867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:31	8924/8924	---MC-	200	added ('OK')	application/json+oembed	date:Wed,%2020%20Nov%202024%2014:56:30%20GMT	https://teeperfect.myshopify.com/products/dad-loves-fishing.oembed	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/products/dad-loves-fishing.oembed	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:33	60087/60087	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:44%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_07c9f49f-3404-4528-a2a2-5d56ae16746f.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_07c9f49f-3404-4528-a2a2-5d56ae16746fb867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:31%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_7_e6eae851-511f-47d9-bd46-9c933336399f.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_7_e6eae851-511f-47d9-bd46-9c933336399fb867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:33%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_1_1af036c1-402c-4e77-962d-59c7491dc3a9.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_1_1af036c1-402c-4e77-962d-59c7491dc3a9b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:35	82776/82776	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:45%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_7_e6eae851-511f-47d9-bd46-9c933336399f.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_7_e6eae851-511f-47d9-bd46-9c933336399fb867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:35%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_2_642f6114-4c0e-46d8-a2a5-7d74d403d2d1.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_2_642f6114-4c0e-46d8-a2a5-7d74d403d2d1b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:37	78832/78832	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:46%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_1_1af036c1-402c-4e77-962d-59c7491dc3a9.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_1_1af036c1-402c-4e77-962d-59c7491dc3a9b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:39	61397/61397	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:49%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_2_642f6114-4c0e-46d8-a2a5-7d74d403d2d1.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_2_642f6114-4c0e-46d8-a2a5-7d74d403d2d1b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:37%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_3_94251ebb-53b3-4d11-bf92-d866480afbac.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_3_94251ebb-53b3-4d11-bf92-d866480afbacb867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:39%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_4_cf4da7a0-982c-4708-b887-fc3bd6e13db2.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_4_cf4da7a0-982c-4708-b887-fc3bd6e13db2b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:41	75184/75184	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:50%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_3_94251ebb-53b3-4d11-bf92-d866480afbac.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_3_94251ebb-53b3-4d11-bf92-d866480afbacb867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:41	65229/65229	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:51%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_4_cf4da7a0-982c-4708-b887-fc3bd6e13db2.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_4_cf4da7a0-982c-4708-b887-fc3bd6e13db2b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:41%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_5_4e3d90e3-392b-4560-8057-1747944c3157.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_5_4e3d90e3-392b-4560-8057-1747944c3157b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:43%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_6_3e57c292-3e6b-41ca-bc93-4a10686f8101.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_6_3e57c292-3e6b-41ca-bc93-4a10686f8101b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:45	64890/64890	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:53%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_5_4e3d90e3-392b-4560-8057-1747944c3157.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_5_4e3d90e3-392b-4560-8057-1747944c3157b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:45%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_9.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_9b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:47	93335/93335	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:55%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_6_3e57c292-3e6b-41ca-bc93-4a10686f8101.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_6_3e57c292-3e6b-41ca-bc93-4a10686f8101b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:47%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_10.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_10b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:49	85221/85221	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:57%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_9.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_9b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:49%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_11.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_11b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:51	88348/88348	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:30:59%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_10.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_10b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:51%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_8_73ab8a99-4b07-4b14-a671-6c34890f7dc7.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_8_73ab8a99-4b07-4b14-a671-6c34890f7dc7b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:53	80321/80321	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:31:01%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_11.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_11b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:53	55019/55019	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:31:03%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_8_73ab8a99-4b07-4b14-a671-6c34890f7dc7.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_8_73ab8a99-4b07-4b14-a671-6c34890f7dc7b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:53%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_18.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_18b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:55	60728/60728	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202024%2014:31:05%20GMT	https://teeperfect.myshopify.com/cdn/shop/products/front_18.jpg?v=1484385153	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_18b867.jpg	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:55%20GMT	http://teeperfect.myshopify.com/cdn/shop/files/whitesmoke.png?1232	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/files/whitesmokee53a.png	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:57	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Nov%202024%2014:56:57%20GMT	https://teeperfect.myshopify.com/cdn/shop/files/whitesmoke.png?1232	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/files/whitesmokee53a.png	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:57%20GMT	http://teeperfect.myshopify.com/cdn/shop/files/silver.png?1232	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/files/silvere53a.png	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:58	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Nov%202024%2014:56:58%20GMT	https://teeperfect.myshopify.com/cdn/shop/files/silver.png?1232	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/files/silvere53a.png	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:58%20GMT	http://teeperfect.myshopify.com/cdn/shop/files/steelblue.png?1232	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/files/steelbluee53a.png	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:59	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Nov%202024%2014:56:58%20GMT	https://teeperfect.myshopify.com/cdn/shop/files/steelblue.png?1232	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/files/steelbluee53a.png	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:56:59%20GMT	http://teeperfect.myshopify.com/cdn/shop/files/cornflowerblue.png?1232	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/files/cornflowerbluee53a.png	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:56:59	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Nov%202024%2014:56:59%20GMT	https://teeperfect.myshopify.com/cdn/shop/files/cornflowerblue.png?1232	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/files/cornflowerbluee53a.png	(from https://teeperfect.myshopify.com/products/dad-loves-fishing)
15:57:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Nov%202024%2014:57:01%20GMT	http://teeperfect.myshopify.com/cdn/shop/products/front_1_5aa4bb40-72de-4a45-88b3-6e0672f3d680_grande.jpg?v=1484387159	C:/Users/mouwa/Documents/WEB%20template/store/teeperfect.myshopify.com/cdn/shop/products/front_1_5aa4bb40-72de-4a45-88b3-6e0672f3d680_grandea64f.jpg	(from https://teeperfect.myshopify.com/products/red-gray-and-black-scissors)
